workerid, condition, stimulus, response
A1CH3TODZNQCES,  1, 21, 2
A1CH3TODZNQCES,  1, 108, 6
A1CH3TODZNQCES,  1, 75, 5
A1CH3TODZNQCES,  1, 97, 1
A1CH3TODZNQCES,  1, 74, 2
A1CH3TODZNQCES,  1, 56, 1
A1CH3TODZNQCES,  1, 100, 2
A1CH3TODZNQCES,  1, 36, 1
A1CH3TODZNQCES,  1, 69, 6
A1CH3TODZNQCES,  1, 45, 5
A1CH3TODZNQCES,  1, 86, 6
A1CH3TODZNQCES,  1, 37, 1
A1CH3TODZNQCES,  1, 78, 2
A1CH3TODZNQCES,  1, 84, 6
A1CH3TODZNQCES,  1, 13, 6
A1CH3TODZNQCES,  1, 39, 4
A1CH3TODZNQCES,  1, 53, 2
A1CH3TODZNQCES,  1, 92, 6
A1CH3TODZNQCES,  1, 16, 4
A1CH3TODZNQCES,  1, 7, 2
A1V2H0UF94ATWY,  1, 99, 7
A1V2H0UF94ATWY,  1, 22, 1
A1V2H0UF94ATWY,  1, 105, 1
A1V2H0UF94ATWY,  1, 23, 1
A1V2H0UF94ATWY,  1, 41, 7
A1V2H0UF94ATWY,  1, 80, 7
A1V2H0UF94ATWY,  1, 33, 1
A1V2H0UF94ATWY,  1, 75, 7
A1V2H0UF94ATWY,  1, 81, 7
A1V2H0UF94ATWY,  1, 63, 1
A1V2H0UF94ATWY,  1, 104, 1
A1V2H0UF94ATWY,  1, 106, 1
A1V2H0UF94ATWY,  1, 53, 7
A1V2H0UF94ATWY,  1, 32, 7
A1V2H0UF94ATWY,  1, 14, 7
A1V2H0UF94ATWY,  1, 19, 7
A1V2H0UF94ATWY,  1, 43, 1
A1V2H0UF94ATWY,  1, 38, 7
A1V2H0UF94ATWY,  1, 74, 7
A1V2H0UF94ATWY,  1, 108, 1
A1V2H0UF94ATWY,  1, 70, 1
A1V2H0UF94ATWY,  1, 84, 7
A1V2H0UF94ATWY,  1, 98, 1
A1V2H0UF94ATWY,  1, 36, 1
A1V2H0UF94ATWY,  1, 51, 1
A1V2H0UF94ATWY,  1, 57, 1
A1V2H0UF94ATWY,  1, 86, 1
A1V2H0UF94ATWY,  1, 37, 7
A1V2H0UF94ATWY,  1, 49, 1
A1V2H0UF94ATWY,  1, 11, 7
A1V2H0UF94ATWY,  1, 77, 1
A1V2H0UF94ATWY,  1, 42, 7
A1V2H0UF94ATWY,  1, 15, 1
A1V2H0UF94ATWY,  1, 46, 1
A1V2H0UF94ATWY,  1, 72, 1
A1V2H0UF94ATWY,  1, 6, 7
A1V2H0UF94ATWY,  1, 88, 7
A1V2H0UF94ATWY,  1, 3, 7
A1V2H0UF94ATWY,  1, 30, 7
A1V2H0UF94ATWY,  1, 100, 1
A1V2H0UF94ATWY,  1, 12, 7
A1V2H0UF94ATWY,  1, 65, 7
A1V2H0UF94ATWY,  1, 89, 7
A1V2H0UF94ATWY,  1, 73, 7
A1V2H0UF94ATWY,  1, 10, 1
A1V2H0UF94ATWY,  1, 20, 7
A1V2H0UF94ATWY,  1, 35, 7
A1V2H0UF94ATWY,  1, 25, 7
A1V2H0UF94ATWY,  1, 79, 7
A1V2H0UF94ATWY,  1, 102, 1
A1V2H0UF94ATWY,  1, 93, 7
A1V2H0UF94ATWY,  1, 21, 7
A1V2H0UF94ATWY,  1, 67, 7
A1V2H0UF94ATWY,  1, 95, 1
A1V2H0UF94ATWY,  1, 103, 7
A1V2H0UF94ATWY,  1, 5, 7
A1V2H0UF94ATWY,  1, 13, 7
A1V2H0UF94ATWY,  1, 29, 7
A1V2H0UF94ATWY,  1, 27, 1
A1V2H0UF94ATWY,  1, 54, 1
A1V2H0UF94ATWY,  1, 39, 7
A1V2H0UF94ATWY,  1, 44, 1
A1V2H0UF94ATWY,  1, 17, 1
A1V2H0UF94ATWY,  1, 92, 7
A1V2H0UF94ATWY,  1, 16, 1
A1V2H0UF94ATWY,  1, 28, 1
A1V2H0UF94ATWY,  1, 76, 7
A1V2H0UF94ATWY,  1, 94, 7
A1V2H0UF94ATWY,  1, 55, 1
A1V2H0UF94ATWY,  1, 101, 7
A1V2H0UF94ATWY,  1, 50, 1
A1V2H0UF94ATWY,  1, 107, 1
A1V2H0UF94ATWY,  1, 61, 1
A1V2H0UF94ATWY,  1, 45, 1
A1V2H0UF94ATWY,  1, 9, 1
A1V2H0UF94ATWY,  1, 40, 7
A1V2H0UF94ATWY,  1, 34, 1
A1V2H0UF94ATWY,  1, 48, 1
A1V2H0UF94ATWY,  1, 4, 7
A1V2H0UF94ATWY,  1, 91, 7
A1V2H0UF94ATWY,  1, 58, 7
A1V2H0UF94ATWY,  1, 83, 7
A1V2H0UF94ATWY,  1, 82, 7
A1V2H0UF94ATWY,  1, 18, 1
A1V2H0UF94ATWY,  1, 64, 1
A1V2H0UF94ATWY,  1, 69, 1
A1V2H0UF94ATWY,  1, 60, 1
A1V2H0UF94ATWY,  1, 52, 1
A1V2H0UF94ATWY,  1, 56, 1
A1V2H0UF94ATWY,  1, 96, 7
A1V2H0UF94ATWY,  1, 68, 1
A1V2H0UF94ATWY,  1, 26, 7
A1V2H0UF94ATWY,  1, 24, 1
A1V2H0UF94ATWY,  1, 62, 7
A1V2H0UF94ATWY,  1, 66, 1
A1V2H0UF94ATWY,  1, 59, 1
A1V2H0UF94ATWY,  1, 78, 1
A1V2H0UF94ATWY,  1, 87, 7
A1V2H0UF94ATWY,  1, 1, 7
A1V2H0UF94ATWY,  1, 31, 1
A1V2H0UF94ATWY,  1, 47, 1
A1V2H0UF94ATWY,  1, 90, 1
A1V2H0UF94ATWY,  1, 8, 1
A1V2H0UF94ATWY,  1, 85, 1
A1V2H0UF94ATWY,  1, 7, 7
A1V2H0UF94ATWY,  1, 2, 1
A1V2H0UF94ATWY,  1, 71, 1
A1V2H0UF94ATWY,  1, 97, 7
A2UF73T5FVZKMM,  1, 104, 4
A2UF73T5FVZKMM,  1, 58, 6
A2UF73T5FVZKMM,  1, 29, 5
A2UF73T5FVZKMM,  1, 9, 5
A2UF73T5FVZKMM,  1, 78, 7
A2UF73T5FVZKMM,  1, 39, 6
A2UF73T5FVZKMM,  1, 44, 5
A2UF73T5FVZKMM,  1, 56, 4
A2UF73T5FVZKMM,  1, 37, 6
A2UF73T5FVZKMM,  1, 88, 6
A2UF73T5FVZKMM,  1, 71, 4
A2UF73T5FVZKMM,  1, 26, 2
A2UF73T5FVZKMM,  1, 27, 6
A2UF73T5FVZKMM,  1, 91, 4
A2UF73T5FVZKMM,  1, 46, 6
A2UF73T5FVZKMM,  1, 3, 6
A2UF73T5FVZKMM,  1, 31, 3
A2UF73T5FVZKMM,  1, 34, 6
A2UF73T5FVZKMM,  1, 105, 7
A2UF73T5FVZKMM,  1, 100, 4
A2UF73T5FVZKMM,  1, 8, 1
A2UF73T5FVZKMM,  1, 84, 2
A2UF73T5FVZKMM,  1, 52, 3
A2UF73T5FVZKMM,  1, 96, 7
A2UF73T5FVZKMM,  1, 11, 6
A2UF73T5FVZKMM,  1, 98, 5
A2UF73T5FVZKMM,  1, 36, 4
A2UF73T5FVZKMM,  1, 16, 7
A2UF73T5FVZKMM,  1, 15, 4
A2UF73T5FVZKMM,  1, 43, 2
A2UF73T5FVZKMM,  1, 41, 4
A2UF73T5FVZKMM,  1, 1, 5
A2UF73T5FVZKMM,  1, 6, 6
A2UF73T5FVZKMM,  1, 73, 7
A2UF73T5FVZKMM,  1, 28, 4
A2UF73T5FVZKMM,  1, 51, 5
A2UF73T5FVZKMM,  1, 10, 5
A2UF73T5FVZKMM,  1, 62, 6
A2UF73T5FVZKMM,  1, 85, 5
A2UF73T5FVZKMM,  1, 4, 4
A2UF73T5FVZKMM,  1, 38, 7
A2UF73T5FVZKMM,  1, 47, 6
A2UF73T5FVZKMM,  1, 70, 7
A2UF73T5FVZKMM,  1, 102, 4
A2UF73T5FVZKMM,  1, 86, 3
A2UF73T5FVZKMM,  1, 77, 5
A2UF73T5FVZKMM,  1, 61, 6
A2UF73T5FVZKMM,  1, 65, 5
A2UF73T5FVZKMM,  1, 35, 7
A2UF73T5FVZKMM,  1, 40, 7
A2UF73T5FVZKMM,  1, 55, 5
A2UF73T5FVZKMM,  1, 99, 5
A2UF73T5FVZKMM,  1, 18, 6
A2UF73T5FVZKMM,  1, 80, 5
A2UF73T5FVZKMM,  1, 76, 3
A2UF73T5FVZKMM,  1, 53, 6
A2UF73T5FVZKMM,  1, 2, 4
A2UF73T5FVZKMM,  1, 13, 6
A2UF73T5FVZKMM,  1, 89, 6
A2UF73T5FVZKMM,  1, 82, 6
A2UF73T5FVZKMM,  1, 68, 2
A2UF73T5FVZKMM,  1, 69, 3
A2UF73T5FVZKMM,  1, 50, 5
A2UF73T5FVZKMM,  1, 64, 4
A2UF73T5FVZKMM,  1, 49, 5
A2UF73T5FVZKMM,  1, 81, 2
A2UF73T5FVZKMM,  1, 32, 6
A2UF73T5FVZKMM,  1, 87, 3
A2UF73T5FVZKMM,  1, 17, 5
A2UF73T5FVZKMM,  1, 30, 4
A2UF73T5FVZKMM,  1, 48, 5
A2UF73T5FVZKMM,  1, 83, 3
A2UF73T5FVZKMM,  1, 7, 5
A2UF73T5FVZKMM,  1, 45, 5
A2UF73T5FVZKMM,  1, 21, 6
A2UF73T5FVZKMM,  1, 108, 4
A2UF73T5FVZKMM,  1, 60, 7
A2UF73T5FVZKMM,  1, 54, 6
A2UF73T5FVZKMM,  1, 95, 6
A2UF73T5FVZKMM,  1, 79, 7
A2UF73T5FVZKMM,  1, 25, 6
A2UF73T5FVZKMM,  1, 90, 4
A2UF73T5FVZKMM,  1, 75, 5
A2UF73T5FVZKMM,  1, 92, 6
A2UF73T5FVZKMM,  1, 101, 4
A2UF73T5FVZKMM,  1, 106, 6
A2UF73T5FVZKMM,  1, 93, 4
A2UF73T5FVZKMM,  1, 20, 7
A2UF73T5FVZKMM,  1, 42, 5
A2UF73T5FVZKMM,  1, 67, 4
A2UF73T5FVZKMM,  1, 97, 7
A2UF73T5FVZKMM,  1, 22, 3
A2UF73T5FVZKMM,  1, 12, 6
A2UF73T5FVZKMM,  1, 107, 1
A2UF73T5FVZKMM,  1, 94, 4
A2UF73T5FVZKMM,  1, 103, 5
A2UF73T5FVZKMM,  1, 5, 6
A2UF73T5FVZKMM,  1, 63, 7
A2UF73T5FVZKMM,  1, 19, 7
A2UF73T5FVZKMM,  1, 72, 3
A2UF73T5FVZKMM,  1, 23, 4
A2UF73T5FVZKMM,  1, 74, 2
A2UF73T5FVZKMM,  1, 59, 1
A2UF73T5FVZKMM,  1, 14, 4
A2UF73T5FVZKMM,  1, 57, 5
A2UF73T5FVZKMM,  1, 33, 6
A2UF73T5FVZKMM,  1, 66, 3
A2UF73T5FVZKMM,  1, 24, 5
A2FL477TMKC91L,  1, 44, 4
A2FL477TMKC91L,  1, 60, 6
A2FL477TMKC91L,  1, 22, 5
A2FL477TMKC91L,  1, 33, 3
A2FL477TMKC91L,  1, 59, 5
A2FL477TMKC91L,  1, 67, 6
A2FL477TMKC91L,  1, 71, 1
A2FL477TMKC91L,  1, 89, 6
A2FL477TMKC91L,  1, 15, 2
A2FL477TMKC91L,  1, 82, 5
A2FL477TMKC91L,  1, 65, 3
A2FL477TMKC91L,  1, 21, 5
A2FL477TMKC91L,  1, 53, 2
A2FL477TMKC91L,  1, 54, 1
A2FL477TMKC91L,  1, 43, 5
A2FL477TMKC91L,  1, 9, 1
A2FL477TMKC91L,  1, 29, 7
A2FL477TMKC91L,  1, 72, 2
A2FL477TMKC91L,  1, 25, 6
A2FL477TMKC91L,  1, 85, 3
A2FL477TMKC91L,  1, 104, 2
A2FL477TMKC91L,  1, 2, 6
A2FL477TMKC91L,  1, 95, 5
A2FL477TMKC91L,  1, 61, 3
A2FL477TMKC91L,  1, 87, 5
A2FL477TMKC91L,  1, 103, 4
A2FL477TMKC91L,  1, 80, 3
A2FL477TMKC91L,  1, 66, 2
A2FL477TMKC91L,  1, 73, 5
A2FL477TMKC91L,  1, 51, 6
A2FL477TMKC91L,  1, 50, 4
A2FL477TMKC91L,  1, 32, 3
A2FL477TMKC91L,  1, 90, 2
A2FL477TMKC91L,  1, 19, 4
A2FL477TMKC91L,  1, 96, 4
A2FL477TMKC91L,  1, 101, 3
A2FL477TMKC91L,  1, 6, 4
A2FL477TMKC91L,  1, 52, 5
A2FL477TMKC91L,  1, 10, 1
A2FL477TMKC91L,  1, 3, 4
A2FL477TMKC91L,  1, 12, 3
A2FL477TMKC91L,  1, 37, 3
A2FL477TMKC91L,  1, 4, 3
A2FL477TMKC91L,  1, 84, 6
A2FL477TMKC91L,  1, 16, 3
A2FL477TMKC91L,  1, 79, 5
A2FL477TMKC91L,  1, 46, 2
A2FL477TMKC91L,  1, 42, 4
A2FL477TMKC91L,  1, 35, 6
A2FL477TMKC91L,  1, 108, 5
A2FL477TMKC91L,  1, 48, 3
A2FL477TMKC91L,  1, 86, 2
A2FL477TMKC91L,  1, 62, 5
A2FL477TMKC91L,  1, 5, 5
A2FL477TMKC91L,  1, 102, 3
A2FL477TMKC91L,  1, 11, 6
A2FL477TMKC91L,  1, 55, 3
A2FL477TMKC91L,  1, 75, 4
A2FL477TMKC91L,  1, 30, 4
A2FL477TMKC91L,  1, 105, 5
A2FL477TMKC91L,  1, 76, 3
A2FL477TMKC91L,  1, 41, 4
A2FL477TMKC91L,  1, 77, 1
A2FL477TMKC91L,  1, 100, 3
A2FL477TMKC91L,  1, 107, 5
A2FL477TMKC91L,  1, 78, 2
A2FL477TMKC91L,  1, 49, 5
A2FL477TMKC91L,  1, 26, 4
A2FL477TMKC91L,  1, 40, 6
A2FL477TMKC91L,  1, 23, 4
A2FL477TMKC91L,  1, 24, 4
A2FL477TMKC91L,  1, 99, 5
A2FL477TMKC91L,  1, 36, 7
A2FL477TMKC91L,  1, 20, 5
A2FL477TMKC91L,  1, 70, 5
A2FL477TMKC91L,  1, 81, 6
A2FL477TMKC91L,  1, 31, 5
A2FL477TMKC91L,  1, 57, 3
A2FL477TMKC91L,  1, 83, 6
A2FL477TMKC91L,  1, 47, 5
A2FL477TMKC91L,  1, 7, 5
A2FL477TMKC91L,  1, 68, 4
A2FL477TMKC91L,  1, 88, 3
A2FL477TMKC91L,  1, 56, 3
A2FL477TMKC91L,  1, 92, 4
A2FL477TMKC91L,  1, 13, 5
A2FL477TMKC91L,  1, 38, 3
A2FL477TMKC91L,  1, 91, 2
A2FL477TMKC91L,  1, 98, 3
A2FL477TMKC91L,  1, 27, 2
A2FL477TMKC91L,  1, 63, 5
A2FL477TMKC91L,  1, 39, 6
A2FL477TMKC91L,  1, 94, 2
A2FL477TMKC91L,  1, 14, 3
A2FL477TMKC91L,  1, 8, 4
A2FL477TMKC91L,  1, 74, 2
A2FL477TMKC91L,  1, 1, 1
A2FL477TMKC91L,  1, 97, 3
A2FL477TMKC91L,  1, 17, 1
A2FL477TMKC91L,  1, 18, 1
A2FL477TMKC91L,  1, 93, 4
A2FL477TMKC91L,  1, 69, 5
A2FL477TMKC91L,  1, 34, 3
A2FL477TMKC91L,  1, 28, 1
A2FL477TMKC91L,  1, 45, 3
A2FL477TMKC91L,  1, 64, 2
A2FL477TMKC91L,  1, 58, 5
A2FL477TMKC91L,  1, 106, 4
A1YNUZFNH9XVIF,  1, 41, 4
A1YNUZFNH9XVIF,  1, 8, 5
A1YNUZFNH9XVIF,  1, 39, 6
A1YNUZFNH9XVIF,  1, 43, 4
A1YNUZFNH9XVIF,  1, 82, 3
A1YNUZFNH9XVIF,  1, 64, 2
A1YNUZFNH9XVIF,  1, 6, 4
A1YNUZFNH9XVIF,  1, 46, 2
A1YNUZFNH9XVIF,  1, 53, 2
A1YNUZFNH9XVIF,  1, 37, 5
A1YNUZFNH9XVIF,  1, 89, 4
A1YNUZFNH9XVIF,  1, 49, 3
A1YNUZFNH9XVIF,  1, 67, 5
A1YNUZFNH9XVIF,  1, 79, 6
A1YNUZFNH9XVIF,  1, 52, 4
A1YNUZFNH9XVIF,  1, 11, 5
A1YNUZFNH9XVIF,  1, 29, 4
A1YNUZFNH9XVIF,  1, 61, 5
A1YNUZFNH9XVIF,  1, 104, 3
A1YNUZFNH9XVIF,  1, 92, 4
A1YNUZFNH9XVIF,  1, 25, 3
A1YNUZFNH9XVIF,  1, 42, 2
A1YNUZFNH9XVIF,  1, 70, 3
A1YNUZFNH9XVIF,  1, 97, 5
A1YNUZFNH9XVIF,  1, 5, 5
A1YNUZFNH9XVIF,  1, 17, 3
A1YNUZFNH9XVIF,  1, 74, 5
A1YNUZFNH9XVIF,  1, 23, 3
A1YNUZFNH9XVIF,  1, 18, 2
A1YNUZFNH9XVIF,  1, 77, 2
A1YNUZFNH9XVIF,  1, 98, 3
A1YNUZFNH9XVIF,  1, 44, 1
A1YNUZFNH9XVIF,  1, 56, 1
A1YNUZFNH9XVIF,  1, 80, 3
A1YNUZFNH9XVIF,  1, 69, 3
A1YNUZFNH9XVIF,  1, 58, 4
A1YNUZFNH9XVIF,  1, 14, 3
A1YNUZFNH9XVIF,  1, 102, 2
A1YNUZFNH9XVIF,  1, 65, 2
A1YNUZFNH9XVIF,  1, 63, 6
A1YNUZFNH9XVIF,  1, 107, 5
A1YNUZFNH9XVIF,  1, 33, 4
A1YNUZFNH9XVIF,  1, 76, 4
A1YNUZFNH9XVIF,  1, 60, 2
A1YNUZFNH9XVIF,  1, 7, 4
A1YNUZFNH9XVIF,  1, 101, 3
A1YNUZFNH9XVIF,  1, 88, 3
A1YNUZFNH9XVIF,  1, 66, 1
A1YNUZFNH9XVIF,  1, 78, 2
A1YNUZFNH9XVIF,  1, 68, 2
A1YNUZFNH9XVIF,  1, 27, 2
A1YNUZFNH9XVIF,  1, 28, 1
A1YNUZFNH9XVIF,  1, 72, 1
A1YNUZFNH9XVIF,  1, 24, 3
A1YNUZFNH9XVIF,  1, 4, 3
A1YNUZFNH9XVIF,  1, 45, 2
A1YNUZFNH9XVIF,  1, 91, 4
A1YNUZFNH9XVIF,  1, 75, 4
A1YNUZFNH9XVIF,  1, 71, 2
A1YNUZFNH9XVIF,  1, 1, 3
A1YNUZFNH9XVIF,  1, 35, 3
A1YNUZFNH9XVIF,  1, 103, 2
A1YNUZFNH9XVIF,  1, 26, 3
A1YNUZFNH9XVIF,  1, 19, 4
A1YNUZFNH9XVIF,  1, 100, 1
A1YNUZFNH9XVIF,  1, 2, 2
A1YNUZFNH9XVIF,  1, 48, 2
A1YNUZFNH9XVIF,  1, 21, 3
A1YNUZFNH9XVIF,  1, 30, 2
A1YNUZFNH9XVIF,  1, 86, 1
A1YNUZFNH9XVIF,  1, 105, 2
A1YNUZFNH9XVIF,  1, 84, 3
A1YNUZFNH9XVIF,  1, 22, 3
A1YNUZFNH9XVIF,  1, 106, 2
A1YNUZFNH9XVIF,  1, 99, 2
A1YNUZFNH9XVIF,  1, 51, 2
A1YNUZFNH9XVIF,  1, 31, 3
A1YNUZFNH9XVIF,  1, 38, 5
A1YNUZFNH9XVIF,  1, 83, 4
A1YNUZFNH9XVIF,  1, 85, 3
A1YNUZFNH9XVIF,  1, 16, 2
A1YNUZFNH9XVIF,  1, 34, 2
A1YNUZFNH9XVIF,  1, 50, 1
A1YNUZFNH9XVIF,  1, 47, 2
A1YNUZFNH9XVIF,  1, 96, 4
A1YNUZFNH9XVIF,  1, 108, 3
A1YNUZFNH9XVIF,  1, 90, 2
A1YNUZFNH9XVIF,  1, 93, 5
A1YNUZFNH9XVIF,  1, 95, 6
A1YNUZFNH9XVIF,  1, 55, 3
A1YNUZFNH9XVIF,  1, 62, 3
A1YNUZFNH9XVIF,  1, 20, 5
A1YNUZFNH9XVIF,  1, 9, 1
A1YNUZFNH9XVIF,  1, 36, 2
A1YNUZFNH9XVIF,  1, 40, 7
A1YNUZFNH9XVIF,  1, 94, 5
A1YNUZFNH9XVIF,  1, 57, 5
A1YNUZFNH9XVIF,  1, 3, 3
A1YNUZFNH9XVIF,  1, 59, 4
A1YNUZFNH9XVIF,  1, 15, 2
A1YNUZFNH9XVIF,  1, 32, 3
A1YNUZFNH9XVIF,  1, 13, 3
A1YNUZFNH9XVIF,  1, 10, 1
A1YNUZFNH9XVIF,  1, 73, 4
A1YNUZFNH9XVIF,  1, 87, 3
A1YNUZFNH9XVIF,  1, 81, 5
A1YNUZFNH9XVIF,  1, 54, 3
A1YNUZFNH9XVIF,  1, 12, 2
A1IMRSDQ7RO9US,  1, 41, 3
A1IMRSDQ7RO9US,  1, 15, 3
A1IMRSDQ7RO9US,  1, 48, 3
A1IMRSDQ7RO9US,  1, 39, 6
A1IMRSDQ7RO9US,  1, 20, 3
A1IMRSDQ7RO9US,  1, 23, 3
A1IMRSDQ7RO9US,  1, 40, 3
A1IMRSDQ7RO9US,  1, 86, 5
A1IMRSDQ7RO9US,  1, 28, 3
A1IMRSDQ7RO9US,  1, 5, 2
A1IMRSDQ7RO9US,  1, 16, 5
A1IMRSDQ7RO9US,  1, 6, 3
A1IMRSDQ7RO9US,  1, 94, 6
A1IMRSDQ7RO9US,  1, 14, 2
A1IMRSDQ7RO9US,  1, 78, 6
A1IMRSDQ7RO9US,  1, 106, 2
A1IMRSDQ7RO9US,  1, 95, 6
A1IMRSDQ7RO9US,  1, 64, 5
A1IMRSDQ7RO9US,  1, 63, 6
A1IMRSDQ7RO9US,  1, 9, 3
A1IMRSDQ7RO9US,  1, 87, 6
A1IMRSDQ7RO9US,  1, 43, 6
A1IMRSDQ7RO9US,  1, 108, 5
A1IMRSDQ7RO9US,  1, 12, 6
A1IMRSDQ7RO9US,  1, 76, 5
A1IMRSDQ7RO9US,  1, 85, 2
A1IMRSDQ7RO9US,  1, 26, 6
A1IMRSDQ7RO9US,  1, 29, 6
A1IMRSDQ7RO9US,  1, 60, 6
A1IMRSDQ7RO9US,  1, 99, 2
A1IMRSDQ7RO9US,  1, 50, 6
A1IMRSDQ7RO9US,  1, 38, 3
A1IMRSDQ7RO9US,  1, 56, 6
A1IMRSDQ7RO9US,  1, 62, 2
A1IMRSDQ7RO9US,  1, 103, 6
A1IMRSDQ7RO9US,  1, 88, 2
A1IMRSDQ7RO9US,  1, 17, 6
A1IMRSDQ7RO9US,  1, 104, 6
A1IMRSDQ7RO9US,  1, 24, 3
A1IMRSDQ7RO9US,  1, 46, 6
A1IMRSDQ7RO9US,  1, 91, 2
A1IMRSDQ7RO9US,  1, 49, 2
A1IMRSDQ7RO9US,  1, 37, 3
A1IMRSDQ7RO9US,  1, 79, 3
A1IMRSDQ7RO9US,  1, 58, 6
A1IMRSDQ7RO9US,  1, 57, 6
A1IMRSDQ7RO9US,  1, 105, 2
A1IMRSDQ7RO9US,  1, 96, 3
A1IMRSDQ7RO9US,  1, 100, 2
A1IMRSDQ7RO9US,  1, 77, 2
A1IMRSDQ7RO9US,  1, 11, 6
A1IMRSDQ7RO9US,  1, 102, 3
A1IMRSDQ7RO9US,  1, 82, 3
A1IMRSDQ7RO9US,  1, 90, 3
A1IMRSDQ7RO9US,  1, 68, 6
A1IMRSDQ7RO9US,  1, 4, 2
A1IMRSDQ7RO9US,  1, 27, 6
A1IMRSDQ7RO9US,  1, 21, 6
A1IMRSDQ7RO9US,  1, 73, 2
A1IMRSDQ7RO9US,  1, 54, 6
A1IMRSDQ7RO9US,  1, 1, 6
A1IMRSDQ7RO9US,  1, 98, 2
A1IMRSDQ7RO9US,  1, 89, 6
A1IMRSDQ7RO9US,  1, 32, 6
A1IMRSDQ7RO9US,  1, 107, 2
A1IMRSDQ7RO9US,  1, 83, 3
A1IMRSDQ7RO9US,  1, 74, 6
A1IMRSDQ7RO9US,  1, 52, 6
A1IMRSDQ7RO9US,  1, 71, 3
A1IMRSDQ7RO9US,  1, 31, 2
A1IMRSDQ7RO9US,  1, 80, 3
A1IMRSDQ7RO9US,  1, 3, 2
A1IMRSDQ7RO9US,  1, 7, 6
A1IMRSDQ7RO9US,  1, 92, 2
A1IMRSDQ7RO9US,  1, 30, 6
A1IMRSDQ7RO9US,  1, 47, 2
A1IMRSDQ7RO9US,  1, 61, 3
A1IMRSDQ7RO9US,  1, 19, 6
A1IMRSDQ7RO9US,  1, 34, 2
A1IMRSDQ7RO9US,  1, 44, 6
A1IMRSDQ7RO9US,  1, 72, 6
A1IMRSDQ7RO9US,  1, 22, 4
A1IMRSDQ7RO9US,  1, 97, 2
A1IMRSDQ7RO9US,  1, 84, 3
A1IMRSDQ7RO9US,  1, 51, 6
A1IMRSDQ7RO9US,  1, 75, 5
A1IMRSDQ7RO9US,  1, 53, 5
A1IMRSDQ7RO9US,  1, 55, 3
A1IMRSDQ7RO9US,  1, 36, 3
A1IMRSDQ7RO9US,  1, 67, 6
A1IMRSDQ7RO9US,  1, 33, 3
A1IMRSDQ7RO9US,  1, 70, 5
A1IMRSDQ7RO9US,  1, 25, 6
A1IMRSDQ7RO9US,  1, 18, 6
A1IMRSDQ7RO9US,  1, 93, 5
A1IMRSDQ7RO9US,  1, 45, 5
A1IMRSDQ7RO9US,  1, 8, 6
A1IMRSDQ7RO9US,  1, 69, 3
A1IMRSDQ7RO9US,  1, 10, 5
A1IMRSDQ7RO9US,  1, 13, 5
A1IMRSDQ7RO9US,  1, 101, 3
A1IMRSDQ7RO9US,  1, 35, 2
A1IMRSDQ7RO9US,  1, 81, 2
A1IMRSDQ7RO9US,  1, 59, 6
A1IMRSDQ7RO9US,  1, 66, 5
A1IMRSDQ7RO9US,  1, 65, 3
A1IMRSDQ7RO9US,  1, 42, 2
A1IMRSDQ7RO9US,  1, 2, 2
A1PTH9KTRO06EG,  1, 70, 3
A1PTH9KTRO06EG,  1, 79, 1
A1PTH9KTRO06EG,  1, 8, 5
A1PTH9KTRO06EG,  1, 43, 5
A1PTH9KTRO06EG,  1, 106, 3
A1PTH9KTRO06EG,  1, 86, 2
A1PTH9KTRO06EG,  1, 65, 4
A1PTH9KTRO06EG,  1, 44, 5
A1PTH9KTRO06EG,  1, 40, 6
A1PTH9KTRO06EG,  1, 62, 5
A1PTH9KTRO06EG,  1, 24, 6
A1PTH9KTRO06EG,  1, 57, 5
A1PTH9KTRO06EG,  1, 38, 6
A1PTH9KTRO06EG,  1, 49, 3
A1PTH9KTRO06EG,  1, 48, 3
A1PTH9KTRO06EG,  1, 47, 4
A1PTH9KTRO06EG,  1, 85, 3
A1PTH9KTRO06EG,  1, 6, 5
A1PTH9KTRO06EG,  1, 75, 6
A1PTH9KTRO06EG,  1, 88, 2
A1PTH9KTRO06EG,  1, 52, 5
A1PTH9KTRO06EG,  1, 34, 3
A1PTH9KTRO06EG,  1, 14, 5
A1PTH9KTRO06EG,  1, 105, 4
A1PTH9KTRO06EG,  1, 15, 3
A1PTH9KTRO06EG,  1, 92, 6
A1PTH9KTRO06EG,  1, 69, 5
A1PTH9KTRO06EG,  1, 89, 4
A1PTH9KTRO06EG,  1, 27, 6
A1PTH9KTRO06EG,  1, 77, 5
A1PTH9KTRO06EG,  1, 45, 4
A1PTH9KTRO06EG,  1, 98, 5
A1PTH9KTRO06EG,  1, 66, 3
A1PTH9KTRO06EG,  1, 76, 5
A1PTH9KTRO06EG,  1, 102, 3
A1PTH9KTRO06EG,  1, 13, 5
A1PTH9KTRO06EG,  1, 74, 5
A1PTH9KTRO06EG,  1, 60, 4
A1PTH9KTRO06EG,  1, 107, 5
A1PTH9KTRO06EG,  1, 36, 2
A1PTH9KTRO06EG,  1, 59, 3
A1PTH9KTRO06EG,  1, 10, 1
A1PTH9KTRO06EG,  1, 95, 5
A1PTH9KTRO06EG,  1, 58, 6
A1PTH9KTRO06EG,  1, 28, 2
A1PTH9KTRO06EG,  1, 99, 5
A1PTH9KTRO06EG,  1, 64, 2
A1PTH9KTRO06EG,  1, 63, 3
